[ 2-082 신촌역_점검진단.xlsx ]
2009_리스트 : 15
2010_리스트 : 15
2011_리스트 : 34
2012_리스트 : 15


[ 2-084 이대역_점검진단.xlsx ]
2009_리스트 : 27
2010_리스트 : 27
2011_리스트 : 55
2012_리스트 : 30


[ 2-086 아현역_점검진단.xlsx ]
2009_리스트 : 30
2010_리스트 : 30
2011_리스트 : 64
2012_리스트 : 30


[ 2-088 충정로역_점검진단.xlsx ]
2009_리스트 : 416
2010_리스트 : 13
2011_리스트 : 13
2013_리스트 : 13


[ 2-091 신설(2)역_점검진단.xlsx ]
2010_리스트 : 32
2011_리스트 : 89
2012_리스트 : 32
2013_리스트 : 34


[ 2-099 도림천역_점검진단.xlsx ]
2009_리스트 : 42
2010_리스트 : 42
2011_리스트 : 116
2012_리스트 : 47


[ 2-102 양천구청역_점검진단.xlsx ]
2009_리스트 : 31
2010_리스트 : 30
2011_리스트 : 31
2012_리스트 : 29


[ 2-104 신정네거리역_점검진단.xlsx ]
2009_리스트 : 34
2010_리스트 : 34
2011_리스트 : 35
2012_리스트 : 73
2013_리스트 : 73


[ 2-106 용두역_점검진단.xlsx ]
2008_리스트 : 18
2013_리스트 : 2


[ 2-082 신촌역_점검진단.xlsx ]
2009_리스트 : 15
2010_리스트 : 15
2011_리스트 : 15
2012_리스트 : 15


[ 2-084 이대역_점검진단.xlsx ]
2009_리스트 : 27
2010_리스트 : 27
2011_리스트 : 30
2012_리스트 : 30


[ 2-086 아현역_점검진단.xlsx ]
2009_리스트 : 30
2010_리스트 : 30
2011_리스트 : 30
2012_리스트 : 30


[ 2-088 충정로역_점검진단.xlsx ]
2009_리스트 : 416
2010_리스트 : 13
2011_리스트 : 2
2013_리스트 : 13


[ 2-091 신설(2)역_점검진단.xlsx ]
2010_리스트 : 32
2011_리스트 : 32
2012_리스트 : 32
2013_리스트 : 34


[ 2-099 도림천역_점검진단.xlsx ]
2009_리스트 : 42
2010_리스트 : 42
2011_리스트 : 48
2012_리스트 : 47


[ 2-102 양천구청역_점검진단.xlsx ]
2009_리스트 : 31
2010_리스트 : 30
2011_리스트 : 11
2012_리스트 : 29


[ 2-104 신정네거리역_점검진단.xlsx ]
2009_리스트 : 34
2010_리스트 : 34
2011_리스트 : 35
2012_리스트 : 33
2013_리스트 : 35


[ 2-106 용두역_점검진단.xlsx ]
2008_리스트 : 18
2013_리스트 : 2


[ 1-002 서울역_점검진단.xlsx ]
2009_리스트 : 123
2010_리스트 : 100
2012_리스트 : 75
2013_리스트 : 75


[ 1-004 시청역_점검진단.xlsx ]
2009_리스트 : 58
2010_리스트 : 45
2011_리스트 : 45
2012_리스트 : 45
2013_리스트 : 45


[ 1-006 종각역_점검진단.xlsx ]
2009_리스트 : 30
2010_리스트 : 30
2012_리스트 : 30
2013_리스트 : 30


[ 1-008 종로3가역_점검진단.xlsx ]
2009_리스트 : 139
2010_리스트 : 28
2012_리스트 : 28
2013_리스트 : 54


[ 1-010 종로5가역_점검진단.xlsx ]
2009_리스트 : 134
2010_리스트 : 137
2012_리스트 : 145
2013_리스트 : 141


[ 1-012 동대문역사역_점검진단.xlsx ]
2009_리스트 : 32
2010_리스트 : 32
2011_리스트 : 33
2012_리스트 : 33


[ 1-014 신설동역_점검진단.xlsx ]
2009_리스트 : 24
2010_리스트 : 19
2011_리스트 : 19


[ 1-016 제기동역_점검진단.xlsx ]
2009_리스트 : 123
2012_리스트 : 620


[ 1-018 청량리역_점검진단.xlsx ]
2009_리스트 : 128
2012_리스트 : 145


