18:22:43 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 5D 7E A0 09 50 E3 FF 00 73 22 A0 07 35 42 92 7D
18:22:43 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 5E 7E A0 09 60 CD FF 90 68 22 40 24 35 A1 A6 7D
18:22:43 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 6E 7E A0 09 40 DB FF 80 67 22 60 41 35 BB C8 7D
18:22:43 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 6F 7E A0 09 C0 DB FF 40 59 22 30 0D 35 FE D7 7D
18:22:43 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 75 7E A0 09 60 B3 FF 40 65 22 50 E6 34 5B DC 7D
18:22:43 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 76 7E A0 09 70 E9 FF 70 51 22 30 46 35 48 B0 7D
18:22:43 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 78 7E A0 09 40 E8 FF 20 86 22 F0 00 35 7A 9E 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 7A 7E A0 09 70 DF FF 10 58 22 10 21 35 1E 86 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 7E 7E A0 09 10 ED FF 20 58 22 10 47 35 42 91 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 7F 7E A0 09 40 ED FF 40 6E 22 F0 05 35 97 99 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 83 7E A0 09 60 04 00 E0 59 22 80 25 35 90 E2 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 86 7E A0 09 80 CF FF B0 6F 22 D0 1A 35 7F BA 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 88 7E A0 09 70 D0 FF 40 7E 22 10 F0 34 77 3A 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 90 7E A0 09 20 DA FF 50 69 22 30 0F 35 B5 59 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 97 7E A0 09 70 CB FF E0 7A 22 B0 EA 34 7C 63 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 9B 7E A0 09 70 ED FF D0 92 22 F0 F9 34 78 FC 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 9C 7E A0 09 E0 E3 FF F0 6C 22 30 27 35 33 4A 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 9D 7E A0 09 F0 DA FF 80 86 22 90 3B 35 28 60 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 AC 7E A0 09 30 D9 FF C0 63 22 60 12 35 ED 55 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 B1 7E A0 09 00 E5 FF D0 75 22 40 02 35 C9 B4 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 B4 7E A0 09 C0 DE FF B0 4D 22 30 17 35 31 AD 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 B8 7E A0 09 C0 E4 FF A0 66 22 70 17 35 0D 3E 7D
18:22:44 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 B9 7E A0 09 40 DA FF 30 78 22 80 0E 35 A5 7E 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 BD 7E A0 09 00 CE FF 80 63 22 A0 14 35 D0 99 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 BE 7E A0 09 B0 D7 FF 80 76 22 F0 01 35 F8 56 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 C4 7E A0 09 70 ED FF 80 62 22 50 2C 35 C8 10 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 CA 7E A0 09 50 C7 FF A0 73 22 90 0A 35 49 00 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 CE 7E A0 09 40 D8 FF 00 63 22 40 15 35 77 AE 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 D1 7E A0 09 60 E1 FF 70 55 22 A0 02 35 4E 8C 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 D3 7E A0 09 A0 D2 FF 00 75 22 90 13 35 8F 6D 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 DB 7E A0 09 40 E4 FF F0 66 22 10 11 35 20 33 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 DC 7E A0 09 E0 E9 FF 60 79 22 80 02 35 7E 0D 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 DD 7E A0 09 10 D4 FF 50 7D 22 F0 0E 35 27 B6 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 E0 7E A0 09 00 D0 FF F0 47 22 40 03 35 ED AC 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 E1 7E A0 09 10 DC FF 30 5F 22 F0 E7 34 97 91 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 E4 7E A0 09 30 DB FF 50 67 22 90 D7 34 16 53 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 E5 7E A0 09 10 D1 FF 60 5F 22 30 EF 34 C5 B9 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 E6 7E A0 09 10 D3 FF 50 5F 22 B0 3C 35 BB 13 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 EA 7E A0 09 00 D4 FF 70 64 22 20 3C 35 D9 D4 7D
18:22:45 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 EC 7E A0 09 20 D5 FF F0 81 22 F0 F4 34 4D 2D 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 FE 7E A0 09 50 D8 FF 20 68 22 C0 FA 34 2B 0B 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 04 7F A0 09 D0 DE FF 80 4D 22 70 3B 35 17 B5 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 0A 7F A0 09 50 DD FF E0 5A 22 60 F0 34 A5 72 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 0B 7F A0 09 C0 D0 FF 50 59 22 30 E1 34 82 26 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 15 7F A0 09 10 E0 FF 60 7B 22 60 23 35 C5 A6 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 17 7F A0 09 D0 F0 FF 90 7D 22 E0 11 35 96 A6 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 19 7F A0 09 B0 E7 FF E0 7B 22 C0 2B 35 4C F6 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 1E 7F A0 09 70 CC FF 60 72 22 C0 2E 35 59 F7 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 1F 7F A0 09 B0 EE FF 00 7C 22 D0 00 35 60 B7 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 21 7F A0 09 10 CC FF 20 72 22 70 11 35 A1 81 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 23 7F A0 09 C0 DC FF B0 6E 22 10 11 35 8C 8D 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 24 7F A0 09 A0 CD FF E0 70 22 40 05 35 D9 BA 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 25 7F A0 09 70 E9 FF 70 72 22 F0 FE 34 8B 90 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 28 7F A0 09 30 E3 FF 10 81 22 B0 ED 34 1E D2 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 2A 7F A0 09 80 CB FF 80 70 22 70 1C 35 41 23 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 2C 7F A0 09 D0 DC FF D0 70 22 70 0C 35 DE 35 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 2E 7F A0 09 F0 ED FF 10 77 22 B0 0A 35 6F CC 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 2F 7F A0 09 A0 EB FF F0 57 22 10 27 35 9A B3 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 38 7F A0 09 B0 E7 FF 10 53 22 10 1A 35 26 9C 7D
18:22:46 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 39 7F A0 09 00 D9 FF C0 7A 22 F0 EC 34 B2 CC 7D
18:22:47 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 3C 7F A0 09 70 EA FF 00 78 22 80 21 35 45 AC 7D
18:22:47 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 3E 7F A0 09 50 DD FF 20 5B 22 E0 0D 35 43 56 7D
18:22:47 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 43 7F A0 09 20 E2 FF B0 68 22 70 F4 34 08 EB 7D
18:22:47 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 44 7F A0 09 10 DA FF C0 70 22 40 1F 35 A5 8A 7D
18:22:47 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 48 7F A0 09 40 E9 FF C0 79 22 D0 0D 35 EA B1 7D
18:22:47 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 5C 7F A0 09 70 EE FF A0 93 22 10 EC 34 80 62 7D
18:22:47 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 5D 7F A0 09 90 F0 FF 10 68 22 20 0E 35 E3 8E 7D
18:22:47 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 77 7F A0 09 C0 D8 FF B0 60 22 40 09 35 6D 0D 7D
18:22:47 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 78 7F A0 09 F0 D3 FF B0 70 22 A0 03 35 16 D7 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 82 7F A0 09 70 EA FF 20 64 22 30 06 35 78 17 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 84 7F A0 09 00 DC FF 50 5F 22 10 27 35 8D 7B 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 86 7F A0 09 B0 D8 FF B0 62 22 D0 19 35 ED A6 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 87 7F A0 09 60 C8 FF 90 71 22 D0 0A 35 0D B6 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 89 7F A0 09 C0 F7 FF B0 5C 22 70 0B 35 D5 66 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 8E 7F A0 09 A0 EE FF 60 64 22 90 F9 34 15 04 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 8F 7F A0 09 A0 DA FF 80 6E 22 20 07 35 86 49 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 9E 7F A0 09 80 D0 FF D0 6C 22 50 0F 35 E0 DF 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 A0 7F A0 09 E0 E5 FF 50 57 22 40 06 35 B7 AF 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 A6 7F A0 09 F0 D2 FF F0 67 22 A0 12 35 08 93 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 A7 7F A0 09 10 D5 FF 50 5B 22 E0 11 35 1B D0 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 A9 7F A0 09 B0 E2 FF 10 6B 22 40 05 35 D3 89 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 B5 7F A0 09 50 D6 FF 10 6A 22 60 10 35 52 25 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 B6 7F A0 09 50 DE FF E0 6C 22 E0 FC 34 7E A0 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 B7 7F A0 09 00 D6 FF 50 61 22 70 16 35 87 A3 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 B8 7F A0 09 D0 DB FF 70 6C 22 C0 12 35 67 E5 7D
18:22:48 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 B9 7F A0 09 F0 E1 FF 40 62 22 C0 05 35 59 A2 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 BC 7F A0 09 D0 DF FF 20 5E 22 40 1E 35 79 C2 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 C1 7F A0 09 10 E3 FF D0 6F 22 F0 0C 35 22 B7 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 C3 7F A0 09 C0 E4 FF 40 8C 22 90 FE 34 12 D7 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 C8 7F A0 09 40 D2 FF 90 6F 22 60 08 35 EF 06 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 C9 7F A0 09 10 D5 FF 60 63 22 A0 1D 35 9B D0 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 CC 7F A0 09 F0 E1 FF 00 83 22 30 0C 35 3E 44 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 CE 7F A0 09 A0 D8 FF 40 65 22 50 FA 34 AB 39 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 CF 7F A0 09 D0 E0 FF 30 58 22 90 0E 35 23 7F 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 D0 7F A0 09 A0 E9 FF E0 5E 22 F0 01 35 CB AA 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 DB 7F A0 09 40 E2 FF A0 84 22 F0 FD 34 DA 8E 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 DC 7F A0 09 80 E8 FF C0 66 22 F0 0D 35 A0 45 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 DD 7F A0 09 E0 E7 FF 40 73 22 10 1D 35 63 EB 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 DF 7F A0 09 30 E2 FF 80 65 22 60 EE 34 E2 E5 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 E1 7F A0 09 40 E6 FF 30 74 22 E0 2D 35 D5 42 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 E6 7F A0 09 F0 DC FF 60 7B 22 60 05 35 35 96 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 E8 7F A0 09 00 DB FF 30 80 22 80 0B 35 3E 1B 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 E9 7F A0 09 E0 D1 FF F0 69 22 70 26 35 43 8F 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 EB 7F A0 09 E0 D0 FF 90 5A 22 50 F8 34 93 9C 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 EC 7F A0 09 B0 C3 FF 60 7C 22 40 10 35 60 64 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 F5 7F A0 09 10 E7 FF 10 6A 22 C0 0A 35 61 AB 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 F7 7F A0 09 00 DA FF 80 8C 22 B0 F9 34 A7 98 7D
18:22:49 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 F9 7F A0 09 60 E4 FF F0 69 22 B0 0A 35 A4 EB 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 FD 7F A0 09 E0 D3 FF D0 66 22 C0 19 35 FC 98 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 FE 7F A0 09 A0 DB FF 30 68 22 40 27 35 21 9E 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 03 80 A0 09 70 DD FF F0 66 22 A0 1E 35 2E 6B 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 04 80 A0 09 10 D7 FF 60 7B 22 D0 04 35 FB 23 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 06 80 A0 09 D0 CE FF 20 6C 22 80 FC 34 81 5B 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 09 80 A0 09 70 E6 FF E0 65 22 90 38 35 C9 A9 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 0F 80 A0 09 20 E6 FF F0 7A 22 F0 F7 34 7A 6C 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 10 80 A0 09 70 E0 FF 00 5A 22 00 04 35 28 6C 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 12 80 A0 09 30 D5 FF F0 5E 22 E0 0B 35 22 9C 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 15 80 A0 09 00 EA FF D0 67 22 20 08 35 D1 F0 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 17 80 A0 09 F0 D1 FF 70 86 22 80 ED 34 69 B2 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 18 80 A0 09 30 F5 FF 60 6B 22 E0 17 35 46 85 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 1B 80 A0 09 C0 E7 FF 90 75 22 40 08 35 6A FD 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 2B 80 A0 09 B0 D4 FF C0 72 22 D0 06 35 58 F8 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 2C 80 A0 09 00 DC FF 00 68 22 60 19 35 5D 62 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 31 80 A0 09 20 D8 FF 30 58 22 80 2A 35 71 61 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 35 80 A0 09 80 E6 FF 50 64 22 60 10 35 8D FF 7D
18:22:50 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 37 80 A0 09 C0 CD FF 30 60 22 90 0D 35 54 00 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 3A 80 A0 09 C0 E6 FF 10 62 22 B0 1B 35 2B 7E 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 3F 80 A0 09 A0 E7 FF 50 5C 22 20 04 35 4F D5 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 41 80 A0 09 20 D9 FF 40 53 22 50 30 35 EC 09 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 43 80 A0 09 F0 C4 FF 10 75 22 10 0F 35 47 16 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 46 80 A0 09 F0 F2 FF 50 72 22 20 29 35 27 36 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 47 80 A0 09 80 D2 FF 10 76 22 10 F8 34 B1 95 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 4E 80 A0 09 F0 E1 FF 80 64 22 B0 28 35 5D 90 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 51 80 A0 09 70 C5 FF 20 6D 22 90 2A 35 72 7A 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 56 80 A0 09 00 DE FF D0 54 22 00 19 35 4E 20 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 5B 80 A0 09 C0 CF FF 60 5D 22 60 FB 34 B7 BB 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 5C 80 A0 09 C0 CD FF 50 7D 22 C0 0C 35 84 20 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 61 80 A0 09 80 E3 FF 80 64 22 70 2A 35 5D CC 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 64 80 A0 09 80 F5 FF 40 46 22 00 15 35 55 5D 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 65 80 A0 09 80 EE FF E0 7E 22 D0 0C 35 59 67 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 67 80 A0 09 B0 D8 FF D0 6E 22 A0 00 35 7F CE 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 69 80 A0 09 80 CE FF 50 7F 22 50 0B 35 A7 62 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 6A 80 A0 09 50 DC FF 00 70 22 00 12 35 90 0A 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 70 80 A0 09 00 DD FF 80 77 22 40 24 35 40 3F 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 78 80 A0 09 20 D7 FF C0 74 22 E0 07 35 53 DA 7D
18:22:51 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 79 80 A0 09 60 CA FF 30 77 22 90 FC 34 A6 0C 7D
18:22:52 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 7B 80 A0 09 F0 E4 FF 60 72 22 F0 18 35 4A 46 7D
18:22:52 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 7D 80 A0 09 70 DF FF 70 72 22 60 1F 35 56 53 7D
18:22:52 : 40 1D 02 01 08 00 12 4B 00 0F AE 8A 5E AF 02 7E 80 A0 09 60 D0 FF 10 71 22 C0 19 35 FD D2 7D
